2025-03-24 21:47:34.304 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:47:34.305 | INFO     | __main__:main:8 - ========================
2025-03-24 21:47:34.305 | INFO     | __main__:main:9 - Starting CUSTOMERS prep
2025-03-24 21:47:34.305 | INFO     | __main__:main:10 - ========================
2025-03-24 21:47:34.317 | INFO     | data_prep:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 21:51:38.592 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:51:38.593 | INFO     | __main__:main:8 - ========================
2025-03-24 21:51:38.593 | INFO     | __main__:main:9 - Starting PRODUCTS prep
2025-03-24 21:51:38.593 | INFO     | __main__:main:10 - ========================
2025-03-24 21:52:12.660 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 21:52:12.660 | INFO     | __main__:main:8 - ========================
2025-03-24 21:52:12.660 | INFO     | __main__:main:9 - Starting PRODUCTS prep
2025-03-24 21:52:12.660 | INFO     | __main__:main:10 - ========================
2025-03-24 21:52:12.671 | INFO     | data_prep:save_prepared_data:52 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 21:52:12.671 | INFO     | __main__:main:39 - =======================
2025-03-24 21:52:12.671 | INFO     | __main__:main:40 - FINISHED PRODUCTS prep
2025-03-24 21:52:12.671 | INFO     | __main__:main:41 - =======================
2025-03-24 22:18:40.278 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:19:02.413 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:19:02.421 | INFO     | data_prep:save_prepared_data:55 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/products_data_prepared.csv
2025-03-24 22:19:09.917 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:19:09.925 | INFO     | data_prep:save_prepared_data:55 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/customers_data_prepared.csv
2025-03-24 22:19:47.926 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:20:18.309 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:20:55.684 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:20:55.705 | INFO     | data_prep:save_prepared_data:55 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
2025-03-24 22:21:20.200 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:22:20.404 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:23:49.948 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:24:04.665 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:25:28.244 | INFO     | utils.logger:<module>:39 - Logging to file: logs/project_log.log
2025-03-24 22:25:28.256 | INFO     | data_prep:save_prepared_data:54 - Data saved to /Users/aaron/Documents/Git_Repos/GradSchool/44632/smart-store-gillespie/data/prepared/sales_data_prepared.csv
